X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.370654,43.671935,80566642,6002114627,2016,2016-11-28T05:00:00.000Z,2153,21,BLOOR ST E,PARLIAMENT ST, ,Major Arterial,Toronto and East York,43.671935,-79.370654,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,SMV Other,Passenger,25 to 29,Fatal,74, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,"51,53",,,71,,57
-79.46399,43.788445,5381356,1047968,2008,2008-07-11T04:00:00.000Z,2155,21,STEELES AVE W,HIDDEN TRL, ,Major Arterial,North York,43.788445,-79.46399,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,30 to 34,Fatal,30,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, ,Yes,, ,Yes,Yes,Yes, , , ,32,,,35,,58
-79.40669,43.780545,7852278,1370644,2013,2013-08-15T04:00:00.000Z,2201,22,WILLOWDALE AVE,OLIVE AVE, ,Minor Arterial,North York,43.780545,-79.40669,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Motorcycle Driver,20 to 24,Fatal,31,North,Motorcycle,Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes,Yes, ,, , ,Yes,Yes, , , ,32,,,51,,59
-79.247379,43.735163,80000132,5000800766,2015,2015-05-13T04:00:00.000Z,2208,22,DANFORTH RD,BRIMLEY RD, ,Major Arterial,Scarborough,43.735163,-79.247379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,21,North, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,"41,43",,,138,,60
-79.35519,43.790045,7378164,1276186,2012,2012-01-20T05:00:00.000Z,2214,22,SENECA HILL DR,DON MILLS RD, ,Collector,North York,43.790045,-79.35519,Mid-Block, ,No Control,Snow,Dark,Packed Snow,Fatal,SMV Other,Driver,85 to 89,Fatal,4,West,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , , , , , , ,33,,,47,,61
-79.45193,43.675994,80000039,142657110,2014,2014-08-07T04:00:00.000Z,2214,22,ST CLAIR AVE W,LANSDOWNE AVE, ,Major Arterial,Toronto and East York,43.675994,-79.45193,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,20,Unknown, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Coming From Behind Parked Vehicle,Unknown, , , ,Yes, , , , ,, , , , , , , ,13,,,92,,62
-79.306186,43.664344,6179026,1184434,2010,2010-08-20T04:00:00.000Z,2215,22,LAKE SHORE BLVD E,JOSEPH DUGGAN  RD, ,Major Arterial,Toronto and East York,43.664344,-79.306186,Intersection, ,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,29,North,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Unknown, , , ,Yes, , , , ,, , , , , , , ,55,,,70,,63
-79.50099,43.691545,7394208,1285342,2012,2012-03-21T04:00:00.000Z,2215,22,JANE ST,NICKLE ST, ,Major Arterial,Etobicoke York,43.691545,-79.50099,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,9,East,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,12,,,115,,64
-79.494464,43.781508,80785438,7001974417,2017,2017-10-31T04:00:00.000Z,2223,22,STEELES AVE W,KEELE ST, ,Major Arterial,North York,43.781508,-79.494464,Intersection,At Intersection,Traffic Signal,Other,Dark,Other,Fatal,Turning Movement,Passenger,45 to 49,Fatal,51, , , , , , , , , , , , , ,Yes, , ,, ,Yes, ,Yes, , , ,31,,,27,,65
-79.21289,43.799145,6804373,1224710,2011,2011-03-24T04:00:00.000Z,2225,22,SHEPPARD AVE E,MURISON BLVD, ,Major Arterial,Scarborough,43.799145,-79.21289,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,6,South,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , ,Yes, ,Yes, , ,, , ,Yes,Yes, , , ,42,,,132,,66
-79.172488,43.782145,7841641,1366152,2013,2013-07-11T04:00:00.000Z,2225,22,WATSON ST,OLD KINGSTON RD, ,Minor Arterial,Scarborough,43.782145,-79.172488,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,21,West, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,43,,,133,,67
-79.51839,43.718745,5374246,1044815,2008,2008-06-24T04:00:00.000Z,2226,22,WILSON AVE,JETHRO RD, ,Major Arterial,Etobicoke York,43.718745,-79.51839,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,27,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , ,, , ,Yes,Yes, , , ,31,,,26,,68
-79.311565,43.786906,6646622,1241592,2011,2011-07-01T04:00:00.000Z,2229,22,WARDEN AVE,HUNTINGWOOD DR, ,Major Arterial,Scarborough,43.786906,-79.311565,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,12,West,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,42,,,117,,69
-79.438091,43.640776,80498961,6000294353,2016,2016-02-18T05:00:00.000Z,2230,22,MACDONELL AVE,LN n QUEEEN E FULLER,1 m South of,Local,Toronto East York,43.640776,-79.438091,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,15,West, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, , , , ,, , , , , , , ,11,,,86,,70
-79.377452,43.642066,80565107,6001553958,2016,2016-09-01T04:00:00.000Z,2230,22,BAY ST,HARBOUR ST, ,Major Arterial,Toronto and East York,43.642066,-79.377452,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Motorcycle Driver,30 to 34,Fatal,56,North,Motorcycle,Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes,Yes, ,, , , , , , , ,52,,,77,,71
-79.292102,43.738906,80787041,7002039286,2017,2017-11-10T05:00:00.000Z,2233,22,WARDEN AVE,WAYNE AVE,147 M North,Major Arterial,Scarborough,43.738906,-79.292102,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,53,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,41,,,119,,72
-79.31829,43.726145,5423383,1066274,2008,2008-10-24T04:00:00.000Z,2235,22,EGLINTON AVE E,SWIFT DR, ,Major Arterial,North York,43.726145,-79.31829,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,48,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,"33,54",,,43,,73
-79.59279,43.711345,6196038,1191546,2010,2010-09-26T04:00:00.000Z,2235,22,HIGHWAY 27  N,VICE REGENT BLVD, ,Major Arterial,Etobicoke York,43.711345,-79.59279,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,25 to 29,Fatal,32, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, ,Yes, ,23,,,1,,74
-79.512874,43.599005,80877078,8000879182,2018,2018-05-15T04:00:00.000Z,2237,22,LAKE SHORE BLVD W,THIRTEENTH ST, ,Major Arterial,Etobicoke York,43.599005,-79.512874,Intersection,Intersection Related,No Control, ,Dark, ,Fatal,Sideswipe,Passenger,25 to 29,Fatal,23, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, ,Yes, ,22,,,18,,75
-79.245387,43.755545,7836746,1364079,2013,2013-07-05T04:00:00.000Z,2248,22,MCCOWAN RD,LAWRENCE AVE E, ,Major Arterial,Scarborough,43.755545,-79.245387,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,20,East, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Had Been Drinking, , , ,Yes, ,Yes, , ,, , , , , , , ,43,,,127,,76
-79.24839,43.763845,6281283,1208694,2010,2010-12-18T05:00:00.000Z,2256,22,MCCOWAN RD,MELDAZY DR, ,Major Arterial,Scarborough,43.763845,-79.24839,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,55 to 59,Fatal,41,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Inattentive, , , , , , , , ,Yes, , ,, , , , , , , ,43,,,127,,77
-79.34989,43.648545,6111457,1154990,2010,2010-02-28T05:00:00.000Z,2300,23,VILLIERS ST,MUNITION ST, ,Local,Toronto and East York,43.648545,-79.34989,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Unattended Vehicle,Driver,50 to 54,Fatal,12,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Other, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,51,,,70,,78
-79.215762,43.760802,80757199,7001319124,2017,2017-07-22T04:00:00.000Z,2305,23,SCARBOROUGH GOLF CLUB RD,LAWRENCE AVE E,95 m South of,Minor Arterial,Scarborough,43.760802,-79.215762,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,32,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,43,,,137,,79
-79.397586,43.651843,7826572,1359618,2013,2013-06-06T04:00:00.000Z,2306,23,SPADINA AVE,GRANGE AVE, ,Major Arterial,Toronto and East York,43.651843,-79.397586,Intersection, ,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,16,West, , , , ,Pedestrian hit at mid-block,Running onto Roadway,Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,"14,52",,,78,,80
-79.296924,43.702246,80000041,142723300,2014,2014-08-17T04:00:00.000Z,2306,23,DAWES RD,GOWER ST, ,Minor Arterial,North York,43.702246,-79.296924,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,22,West, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, ,Yes, ,Yes, , , ,54,,,61,,81
-79.438556,43.736334,80877081,8000912175,2018,2018-05-20T04:00:00.000Z,2307,23,364 WILSON AVE,VULCAN ST, ,Major Arterial,North York,43.736334,-79.438556,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Approaching,Driver,40 to 44,Fatal,26,West,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,Inattentive, , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,32,,,33,,82
-79.41212,43.637427,80000100,5000543987,2015,2015-04-01T04:00:00.000Z,2308,23,F G GARDINER XY  W,STRACHAN AVE, ,Expressway,Toronto and East York,43.637427,-79.41212,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,unknown,Fatal,15,West,Motorcycle,Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , , ,Yes, ,, , ,Yes,Yes, , , ,14,,,82,,83
-79.34798,43.755549,80783698,7001803207,2017,2017-10-04T04:00:00.000Z,2308,23,900 YORK MILLS RD, , ,Major Arterial,North York,43.755549,-79.34798,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,48,East, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown, , , ,Yes, ,Yes, , ,, , , , , ,Yes, ,33,,,42,,84
-79.45899,43.637945,6279955,1191582,2010,2010-09-26T04:00:00.000Z,2309,23,LAKE SHORE BLVD W,COLBORNE LODGE DR, ,Major Arterial,Toronto and East York,43.637945,-79.45899,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Cyclist Collisions,Cyclist,25 to 29,Fatal,33,South,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Had Been Drinking, ,Yes,Yes, , ,, , , , , , , ,11,,,85,,85
-79.392772,43.788287,80792373,8000303628,2018,2018-02-17T05:00:00.000Z,2319,23,3230 BAYVIEW AVE, , ,Major Arterial,North York,43.788287,-79.392772,Mid-Block,Non Intersection,No Control, ,Dark, ,Fatal,SMV Other,Driver,45 to 49,Fatal,10,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,"33,32",,,49,,86
-79.396594,43.674712,80497099,5000995174,2015,2015-06-13T04:00:00.000Z,2320,23,AVENUE RD,DAVENPORT RD, ,Major Arterial,Toronto and East York,43.674712,-79.396594,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,25 to 29,Fatal,31,South,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Failed to Yield Right of Way,Normal, ,Yes,Yes, , ,, , , , , , , ,53,,,95,,87
-79.312076,43.748763,80780915,7001535588,2017,2017-08-24T04:00:00.000Z,2325,23,VICTORIA PARK AVE,CLINTWOOD GT, ,Major Arterial,Scarborough,43.748763,-79.312076,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,36,Unknown,"Automobile, Station Wagon", , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,"33,41",,,119,,88
-79.466892,43.636344,5415209,1062626,2008,2008-10-03T04:00:00.000Z,2327,23,F G GARDINER XY  E,ELLIS AVE, ,Expressway,Toronto and East York,43.636344,-79.466892,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Rear End,Motorcycle Driver,35 to 39,Fatal,44,East,Motorcycle,Merging,Exceeding Speed Limit,Had Been Drinking, , , , , , , , ,Yes,Yes, ,, ,Yes,Yes,Yes, , , ,11,,,85,,89
-79.50589,43.696745,5423630,1066390,2008,2008-10-25T04:00:00.000Z,2329,23,DENISON RD E,JANE ST, ,Collector,Etobicoke York,43.696745,-79.50589,Mid-Block, ,Traffic Gate,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,49,East,Other, , , ,Pedestrian hit at mid-block,Other,Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,12,,,113,,90
-79.286601,43.751868,80790894,7003112978,2017,2017-12-01T05:00:00.000Z,2330,23,BIRCHMOUNT RD,MERRYFIELD DR, ,Major Arterial,Scarborough,43.751868,-79.286601,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,55,East, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,41,,,126,,91
-79.328265,43.682341,80496257,5002235651,2015,2015-12-30T05:00:00.000Z,2339,23,DANFORTH AVE,GILLARD AVE, ,Major Arterial,Toronto and East York,43.682341,-79.328265,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,64,South, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,"54,55",,,65,,92
-79.213535,43.814105,80877056,8000716427,2018,2018-04-21T04:00:00.000Z,2341,23,SEWELLS RD,HUPFIELD TRL, ,Minor Arterial,Scarborough,43.814105,-79.213535,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,20,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,42,,,132,,93
-79.27089,43.780945,7456394,1311647,2012,2012-08-25T04:00:00.000Z,2350,23,MARILAKE DR,SUMMERGLADE DR, ,Local,Scarborough,43.780945,-79.27089,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Unattended Vehicle,Driver,20 to 24,Fatal,27,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,42,,,128,,94
-79.50789,43.759245,5793455,1131264,2009,2009-10-17T04:00:00.000Z,2352,23,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,43.759245,-79.50789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,60 to 64,Fatal,34, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, ,Yes, ,31,,,25,,95
-79.50789,43.759245,5793457,1131264,2009,2009-10-17T04:00:00.000Z,2352,23,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,43.759245,-79.50789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,40 to 44,Fatal,33, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, ,Yes, ,31,,,25,,96
-79.50789,43.759245,5793458,1131264,2009,2009-10-17T04:00:00.000Z,2352,23,FINCH AVE W,TOBERMORY DR, ,Major Arterial,Etobicoke York,43.759245,-79.50789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,20 to 24,Fatal,32, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, ,Yes, ,31,,,25,,97
-79.583987,43.688479,80877057,8008069034,2018,2018-05-04T04:00:00.000Z,2354,23,DIXON RD,27 S DIXON W RAMP, ,Major Arterial,Etobicoke York,43.688479,-79.583987,Mid-Block,Overpass or Bridge,No Control, ,Dark, ,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,22,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,23,,,1,,98
-79.471462,43.72959,80489966,5001691895,2015,2015-09-30T04:00:00.000Z,2355,23,WILSON AVE,MURRAY RD, ,Major Arterial,North York,43.72959,-79.471462,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Motorcycle Passenger,20 to 24,Fatal,46, , , , , , , , , , , , , ,Yes,Yes, ,, ,Yes,Yes,Yes, , , ,32,,,26,,99
-79.211665,43.816607,80741774,7000795019,2017,2017-05-05T04:00:00.000Z,2359,23,MORNINGSIDE AVE,SEWELLS RD,north of,Minor Arterial,Scarborough,43.816607,-79.211665,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial", ,Fatal,Approaching,Driver,70 to 74,Fatal,21, , , , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,42,,,132,,100
-79.342792,43.667643,7870081,1378332,2013,2013-10-01T04:00:00.000Z,1006,10,GERRARD ST E,CARLAW AVE, ,Minor Arterial,Toronto and East York,43.667643,-79.342792,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,44,West, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, , , ,Yes,, , , ,Yes, , , ,55,,,68,,101
-79.244701,43.737418,80198604,3001029733,2013,2013-11-24T05:00:00.000Z,1018,10,EGLINTON AVE E,OSWEGO RD, ,Major Arterial,Scarborough,43.737418,-79.244701,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Approaching,Passenger,30 to 34,Fatal,57, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,43,,,138,,102
-79.503604,43.760237,80498706,6000261829,2016,2016-02-13T05:00:00.000Z,1018,10,FINCH AVE W,TOBERMORY DR,450 m East of,Major Arterial,Etobicoke York,43.760237,-79.503604,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,11,South, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Inattentive, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,31,,,27,,103
-79.427753,43.700518,7884436,1384474,2013,2013-10-30T04:00:00.000Z,1022,10,CHILTERN HILL RD,EGLINTON AVE W, ,Major Arterial,Toronto and East York,43.700518,-79.427753,Intersection, ,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,Over 95,Fatal,50,West, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,13,,,106,,104
-79.380771,43.649821,80657505,7000337302,2017,2017-02-23T05:00:00.000Z,1022,10,ADELAIDE ST W,BAY ST, ,Major Arterial,Toronto and East York,43.649821,-79.380771,Intersection,At Intersection,Traffic Signal,Clear,"Daylight, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,8,East, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,52,,,76,,105
-79.40389,43.647245,6583562,1212031,2011,2011-01-11T05:00:00.000Z,1023,10,QUEEN ST W,BATHURST ST, ,Major Arterial,Toronto and East York,43.647245,-79.40389,Intersection,At Intersection,No Control,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,unknown,Fatal,1,North,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Unknown, , , ,Yes, , , , ,, , , , , , , ,14,,,78,,106
-79.330722,43.804114,80000034,142454660,2014,2014-07-08T04:00:00.000Z,1024,10,MCNICOLL AVE,PHARMACY AVE, ,Minor Arterial,Scarborough,43.804114,-79.330722,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Passenger,85 to 89,Fatal,15, , , , , , , , , , , , , ,Yes, , ,, ,Yes, ,Yes,Yes, , ,42,,,116,,107
-79.443202,43.716307,80000053,143084786,2014,2014-10-11T04:00:00.000Z,1024,10,LAWRENCE AVE W,ALLEN X N LAWRENCE RAMP, ,Expressway,North York,43.716307,-79.443202,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,34,South, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Normal, , , ,Yes, , , , ,, , , , , , , ,"32,13",,,32,,108
-79.31689,43.821345,5335447,1027306,2008,2008-02-28T05:00:00.000Z,1025,10,BIRCHMOUNT RD,STEELES AVE E, ,Major Arterial,Scarborough,43.821345,-79.31689,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,60 to 64,Fatal,12,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , ,, , , ,Yes,Yes, , ,42,,,116,,109
-79.41639,43.783245,5414745,1062415,2008,2008-10-02T04:00:00.000Z,1025,10,YONGE ST,BISHOP AVE, ,Major Arterial,North York,43.783245,-79.41639,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,43,West,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,32,,,50,,110
-79.20709,43.767545,6145164,1169790,2010,2010-05-25T04:00:00.000Z,1028,10,ORTON PARK RD,AMBOY RD, ,Minor Arterial,Scarborough,43.767545,-79.20709,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Approaching,Motorcycle Driver,50 to 54,Fatal,19,North,Motorcycle,Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes,Yes, ,, , , , , , , ,43,,,135,,111
-79.520046,43.633887,80948658,8001386062,2018,2018-07-29T04:00:00.000Z,1029,10,144 NORSEMAN ST, , ,Collector,Etobicoke York,43.633887,-79.520046,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,45 to 49,Fatal,38,East,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , , ,Yes, ,, , , , , , , ,22,,,14,,112
