X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.512874,43.599005,80877079,8000879182,2018,2018-05-15T04:00:00.000Z,2237,22,LAKE SHORE BLVD W,THIRTEENTH ST, ,Major Arterial,Etobicoke York,43.599005,-79.512874,Intersection,Intersection Related,No Control, ,Dark, ,Fatal,Sideswipe,Other,unknown,None,0,East,School Bus,Parked, , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,22,,,18,,6056
-79.36789,43.789345,5406454,1058820,2008,2008-08-31T04:00:00.000Z,2240,22,LESLIE ST,FINCH AVE E, ,Major Arterial,North York,43.789345,-79.36789,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,50 to 54,Major,0,South,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,33,,,47,,6057
-79.36789,43.789345,5406455,1058820,2008,2008-08-31T04:00:00.000Z,2240,22,LESLIE ST,FINCH AVE E, ,Major Arterial,North York,43.789345,-79.36789,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,33,,,47,,6058
-79.44649,43.666745,6142307,1168399,2010,2010-05-11T04:00:00.000Z,2240,22,DUPONT ST,LANSDOWNE AVE, ,Major Arterial,Toronto and East York,43.666745,-79.44649,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,11,,,93,,6059
-79.44649,43.666745,6142308,1168399,2010,2010-05-11T04:00:00.000Z,2240,22,DUPONT ST,LANSDOWNE AVE, ,Major Arterial,Toronto and East York,43.666745,-79.44649,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,0,South,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,11,,,93,,6060
-79.38483,43.670649,7663048,1333463,2012,2012-11-16T05:00:00.000Z,2240,22,BLOOR ST E,PARK RD, ,Major Arterial,Toronto and East York,43.670649,-79.38483,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,"51,53",,,75,,6061
-79.38483,43.670649,7663049,1333463,2012,2012-11-16T05:00:00.000Z,2240,22,BLOOR ST E,PARK RD, ,Major Arterial,Toronto and East York,43.670649,-79.38483,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,Major,0,East,"Automobile, Station Wagon",Making U Turn,Failed to Yield Right of Way,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,"51,53",,,75,,6062
-79.38483,43.670649,7663050,1333463,2012,2012-11-16T05:00:00.000Z,2240,22,BLOOR ST E,PARK RD, ,Major Arterial,Toronto and East York,43.670649,-79.38483,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,"51,53",,,75,,6063
-79.38483,43.670649,7663051,1333463,2012,2012-11-16T05:00:00.000Z,2240,22,BLOOR ST E,PARK RD, ,Major Arterial,Toronto and East York,43.670649,-79.38483,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,"51,53",,,75,,6064
-79.38483,43.670649,7663052,1333463,2012,2012-11-16T05:00:00.000Z,2240,22,BLOOR ST E,PARK RD, ,Major Arterial,Toronto and East York,43.670649,-79.38483,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,"51,53",,,75,,6065
-79.373523,43.660868,80631117,4002525835,2014,2014-07-18T04:00:00.000Z,2240,22,GERRARD ST E,PEMBROKE ST, ,Minor Arterial,Toronto and East York,43.660868,-79.373523,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,South,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Had Been Drinking, ,Yes,Yes, , , , ,Yes, ,Yes, , , ,51,,,73,,6066
-79.373523,43.660868,80631118,4002525835,2014,2014-07-18T04:00:00.000Z,2240,22,GERRARD ST E,PEMBROKE ST, ,Minor Arterial,Toronto and East York,43.660868,-79.373523,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , ,Yes, ,Yes, , , ,51,,,73,,6067
-79.373523,43.660868,80631119,4002525835,2014,2014-07-18T04:00:00.000Z,2240,22,GERRARD ST E,PEMBROKE ST, ,Minor Arterial,Toronto and East York,43.660868,-79.373523,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,25 to 29,None,0, , , , , , , , , , , , ,Yes,Yes, , , , ,Yes, ,Yes, , , ,51,,,73,,6068
-79.314204,43.741427,80632426,6000353935,2016,2016-02-28T05:00:00.000Z,2240,22,LAWRENCE AVE E,CARNFORTH RD, ,Major Arterial,North York,43.741427,-79.314204,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,0,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Fatigue, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,33,,,43,,6069
-79.314204,43.741427,80632427,6000353935,2016,2016-02-28T05:00:00.000Z,2240,22,LAWRENCE AVE E,CARNFORTH RD, ,Major Arterial,North York,43.741427,-79.314204,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minor,0,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,33,,,43,,6070
-79.314204,43.741427,80632428,6000353935,2016,2016-02-28T05:00:00.000Z,2240,22,LAWRENCE AVE E,CARNFORTH RD, ,Major Arterial,North York,43.741427,-79.314204,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,33,,,43,,6071
-79.502185,43.779666,80897472,8000432892,2018,2018-03-08T05:00:00.000Z,2240,22,STEELES  AVE W,FOUNDERS RD,185 m East of,Major Arterial,Etobicoke York,43.779666,-79.502185,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0,South, , , , ,Pedestrian hit at mid-block,Running onto Roadway,"Ability Impaired, Alcohol", , , ,Yes, ,Yes, , , , , , ,Yes, , , ,31,,,27,,6072
-79.502185,43.779666,80897473,8000432892,2018,2018-03-08T05:00:00.000Z,2240,22,STEELES  AVE W,FOUNDERS RD,185 m East of,Major Arterial,Etobicoke York,43.779666,-79.502185,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,31,,,27,,6073
-79.17079,43.808345,5283704,1123907,2009,2009-08-11T04:00:00.000Z,2242,22,SHEPPARD Aven E,MEADOWVALE Road, ,Major Arterial,Scarborough,43.808345,-79.17079,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,35 to 39,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,42,,,131,,6074
-79.17079,43.808345,5283705,1123907,2009,2009-08-11T04:00:00.000Z,2242,22,SHEPPARD Aven E,MEADOWVALE Road, ,Major Arterial,Scarborough,43.808345,-79.17079,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,42,,,131,,6075
-79.17079,43.808345,5283706,1123907,2009,2009-08-11T04:00:00.000Z,2242,22,SHEPPARD Aven E,MEADOWVALE Road, ,Major Arterial,Scarborough,43.808345,-79.17079,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,None,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,42,,,131,,6076
-79.17079,43.808345,5283707,1123907,2009,2009-08-11T04:00:00.000Z,2242,22,SHEPPARD Aven E,MEADOWVALE Road, ,Major Arterial,Scarborough,43.808345,-79.17079,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,42,,,131,,6077
-79.537448,43.731497,80628548,4001997279,2014,2014-05-01T04:00:00.000Z,2244,22,WESTON RD,MAINSHEP RD, ,Major Arterial,Etobicoke York,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,31,,,23,,6078
-79.537448,43.731497,80628549,4001997279,2014,2014-05-01T04:00:00.000Z,2244,22,WESTON RD,MAINSHEP RD, ,Major Arterial,Etobicoke York,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,31,,,23,,6079
-79.537448,43.731497,80628550,4001997279,2014,2014-05-01T04:00:00.000Z,2244,22,WESTON RD,MAINSHEP RD, ,Major Arterial,Etobicoke York,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,30 to 34,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,31,,,23,,6080
-79.537448,43.731497,80628551,4001997279,2014,2014-05-01T04:00:00.000Z,2244,22,WESTON RD,MAINSHEP RD, ,Major Arterial,Etobicoke York,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,30 to 34,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,31,,,23,,6081
-79.537448,43.731497,80628552,4001997279,2014,2014-05-01T04:00:00.000Z,2244,22,WESTON RD,MAINSHEP RD, ,Major Arterial,Etobicoke York,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,25 to 29,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,31,,,23,,6082
-79.537448,43.731497,80628553,4001997279,2014,2014-05-01T04:00:00.000Z,2244,22,WESTON RD,MAINSHEP RD, ,Major Arterial,Etobicoke York,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,55 to 59,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,31,,,23,,6083
-79.37089,43.648245,5388635,1051130,2008,2008-07-31T04:00:00.000Z,2245,22,LOWER JARVIS ST,THE ESPLANADE, ,Major Arterial,Toronto and East York,43.648245,-79.37089,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes,Yes, ,51,,,77,,6084
-79.37089,43.648245,5388636,1051130,2008,2008-07-31T04:00:00.000Z,2245,22,LOWER JARVIS ST,THE ESPLANADE, ,Major Arterial,Toronto and East York,43.648245,-79.37089,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08", , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes,Yes, ,51,,,77,,6085
-79.37089,43.648245,5388637,1051130,2008,2008-07-31T04:00:00.000Z,2245,22,LOWER JARVIS ST,THE ESPLANADE, ,Major Arterial,Toronto and East York,43.648245,-79.37089,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,North,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes,Yes,Yes, ,51,,,77,,6086
-79.40668,43.744078,80911489,7001412145,2017,2017-08-05T04:00:00.000Z,2245,22,YORK MILLS RD,YONGE ST, ,Major Arterial,North York,43.744078,-79.40668,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,0,South, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,32,,,40,,6087
-79.40668,43.744078,80911490,7001412145,2017,2017-08-05T04:00:00.000Z,2245,22,YORK MILLS RD,YONGE ST, ,Major Arterial,North York,43.744078,-79.40668,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,15 to 19,None,0,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,32,,,40,,6088
-79.26604,43.815486,80932530,7001489490,2017,2017-08-17T04:00:00.000Z,2245,22,WHITE HEATHER BLVD,LONGSWORD  DR,10 m South of,Collector,Scarborough,43.815486,-79.26604,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,42,,,129,,6089
-79.26604,43.815486,80932531,7001489490,2017,2017-08-17T04:00:00.000Z,2245,22,WHITE HEATHER BLVD,LONGSWORD  DR,10 m South of,Collector,Scarborough,43.815486,-79.26604,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,42,,,129,,6090
-79.423534,43.696036,80777601,7000846259,2017,2017-05-13T04:00:00.000Z,2246,22,BATHURST ST,AVENAL DR, ,Major Arterial,Toronto and East York,43.696036,-79.423534,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,0,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,13,,,101,,6091
-79.423534,43.696036,80777602,7000846259,2017,2017-05-13T04:00:00.000Z,2246,22,BATHURST ST,AVENAL DR, ,Major Arterial,Toronto and East York,43.696036,-79.423534,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,0,North, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,13,,,101,,6092
-79.490321,43.628977,80769393,6001341956,2016,2016-07-30T04:00:00.000Z,2248,22,PARK LAWN RD,THE QUEENSWAY, ,Major Arterial,Etobicoke York,43.628977,-79.490321,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,15 to 19,Major,0,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Unknown, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,16,,6093
-79.490321,43.628977,80769394,6001341956,2016,2016-07-30T04:00:00.000Z,2248,22,PARK LAWN RD,THE QUEENSWAY, ,Major Arterial,Etobicoke York,43.628977,-79.490321,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,16,,6094
-79.51949,43.604445,5333499,1026352,2008,2008-02-04T05:00:00.000Z,2250,22,KIPLING AVE,NEW TORONTO ST, ,Major Arterial,Etobicoke York,43.604445,-79.51949,Mid-Block, ,No Control,Clear,Dark,Loose Snow,Non-Fatal Injury,Angle,Passenger,35 to 39,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,18,,6095
-79.51949,43.604445,5333500,1026352,2008,2008-02-04T05:00:00.000Z,2250,22,KIPLING AVE,NEW TORONTO ST, ,Major Arterial,Etobicoke York,43.604445,-79.51949,Mid-Block, ,No Control,Clear,Dark,Loose Snow,Non-Fatal Injury,Angle,Driver,40 to 44,None,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,18,,6096
-79.51949,43.604445,5333501,1026352,2008,2008-02-04T05:00:00.000Z,2250,22,KIPLING AVE,NEW TORONTO ST, ,Major Arterial,Etobicoke York,43.604445,-79.51949,Mid-Block, ,No Control,Clear,Dark,Loose Snow,Non-Fatal Injury,Angle,Driver,15 to 19,None,0,North,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,18,,6097
-79.51949,43.604445,5333502,1026352,2008,2008-02-04T05:00:00.000Z,2250,22,KIPLING AVE,NEW TORONTO ST, ,Major Arterial,Etobicoke York,43.604445,-79.51949,Mid-Block, ,No Control,Clear,Dark,Loose Snow,Non-Fatal Injury,Angle,Passenger,15 to 19,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,18,,6098
-79.51949,43.604445,5333503,1026352,2008,2008-02-04T05:00:00.000Z,2250,22,KIPLING AVE,NEW TORONTO ST, ,Major Arterial,Etobicoke York,43.604445,-79.51949,Mid-Block, ,No Control,Clear,Dark,Loose Snow,Non-Fatal Injury,Angle,Driver,20 to 24,Major,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,18,,6099
-79.35259,43.665444,7644966,1278438,2011,2011-12-10T05:00:00.000Z,2252,22,BROADVIEW AVE,GERRARD ST E, ,Minor Arterial,Toronto and East York,43.665444,-79.35259,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,55,,,70,,6100
-79.35259,43.665444,7644967,1278438,2011,2011-12-10T05:00:00.000Z,2252,22,BROADVIEW AVE,GERRARD ST E, ,Minor Arterial,Toronto and East York,43.665444,-79.35259,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0,East,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,55,,,70,,6101
-79.38989,43.688945,6216978,1200416,2010,2010-10-08T04:00:00.000Z,2255,22,ST CLAIR AVE E,AVOCA AVE, ,Major Arterial,Toronto and East York,43.688945,-79.38989,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,40 to 44,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,53,,,98,,6102
-79.38989,43.688945,6216979,1200416,2010,2010-10-08T04:00:00.000Z,2255,22,ST CLAIR AVE E,AVOCA AVE, ,Major Arterial,Toronto and East York,43.688945,-79.38989,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Minor,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,53,,,98,,6103
-79.38989,43.688945,6216980,1200416,2010,2010-10-08T04:00:00.000Z,2255,22,ST CLAIR AVE E,AVOCA AVE, ,Major Arterial,Toronto and East York,43.688945,-79.38989,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Major,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,53,,,98,,6104
-79.38989,43.688945,6216981,1200416,2010,2010-10-08T04:00:00.000Z,2255,22,ST CLAIR AVE E,AVOCA AVE, ,Major Arterial,Toronto and East York,43.688945,-79.38989,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,None,0,East,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,53,,,98,,6105
-79.51189,43.620745,7381949,1278852,2012,2012-01-29T05:00:00.000Z,2258,22,F G GARDINER XY Expr W,ISLINGTON AVE, ,Expressway,Etobicoke York,43.620745,-79.51189,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,None,0,West,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,16,,6106
-79.51189,43.620745,7381950,1278852,2012,2012-01-29T05:00:00.000Z,2258,22,F G GARDINER XY Expr W,ISLINGTON AVE, ,Expressway,Etobicoke York,43.620745,-79.51189,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,16,,6107
-79.51189,43.620745,7381951,1278852,2012,2012-01-29T05:00:00.000Z,2258,22,F G GARDINER XY Expr W,ISLINGTON AVE, ,Expressway,Etobicoke York,43.620745,-79.51189,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,None,0,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,22,,,16,,6108
-79.482951,43.746352,80169592,4002625418,2014,2014-08-02T04:00:00.000Z,2319,23,SHEPPARD  AVE E,ROBERT WOODHEAD CRES, ,Major Arterial,North York,43.746352,-79.482951,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes,Yes, , , , ,Yes,Yes, , , ,31,,,26,,6109
-79.482951,43.746352,80169593,4002625418,2014,2014-08-02T04:00:00.000Z,2319,23,SHEPPARD  AVE E,ROBERT WOODHEAD CRES, ,Major Arterial,North York,43.746352,-79.482951,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Motorcycle Driver,15 to 19,Minor,0,West,Motorcycle,Going Ahead,Lost control,Had Been Drinking, , , , , , ,Yes, ,Yes,Yes, , , , ,Yes,Yes, , , ,31,,,26,,6110
-79.482951,43.746352,80169594,4002625418,2014,2014-08-02T04:00:00.000Z,2319,23,SHEPPARD  AVE E,ROBERT WOODHEAD CRES, ,Major Arterial,North York,43.746352,-79.482951,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,0,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking, , , ,Yes, ,Yes,Yes, , , , ,Yes,Yes, , , ,31,,,26,,6111
-79.383151,43.640258,80788717,7003043829,2017,2017-11-21T05:00:00.000Z,2319,23,LAKE SHORE BLVD W,LOWER SIMCOE ST, ,Expressway,Toronto and East York,43.640258,-79.383151,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,0,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,52,,,77,,6112
